algorithm_config_hash,assigned_count,completed,completed_by_agent,completed_seconds,completed_step,completion_quality,condition,deadline_seconds,deadline_step,demand_kg,failed,failed_reason,failed_step,family,final_status,first_assigned_step,first_service_step,formal_lb_id,fulfilled_mass_kg,last_assigned_step,lifeline_final,lifeline_init,method,nearest_truck_distance_start,nearest_uav_or_truck_distance_start,on_time,public_environment_hash,remaining_demand_kg,remaining_lifeline_at_service,scenario,seed,service_start_count,task_class,task_id,task_kind,truck_reachable,uav_eventual_serviceable,urgency_score
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,122,0,None,-1.0,-1,0.0,conditional_truck_tc,26400.0,1320,800.0,1,lifeline_zero,1141,E6,failed,240,-1,LB-v1-20260822,0.0,361,0.0,100.0,ER-HLNS-parallel-rescue,10185.81922082076,10185.81922082076,0,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,800.0,0.0,LB,108,0,routine_bulk,task_routine_bulk_6,normal,1,0,0.343202237017046
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,0,1,truck_1,5420.0,271,1.0,conditional_truck_tc,27600.0,1380,800.0,0,,-1,E6,delivered,-1,271,LB-v1-20260822,800.0,-1,69.01537066471337,100.0,ER-HLNS-parallel-rescue,7723.085120746713,7723.085120746713,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,69.01537066471337,LB,108,1,routine_bulk,task_routine_bulk_7,normal,1,0,0.5744015331175518
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,32,1,truck_2,1680.0,84,1.0,conditional_truck_tc,12000.0,600,50.0,0,,-1,E6,delivered,52,84,LB-v1-20260822,50.0,83,70.49181563146924,100.0,ER-HLNS-parallel-rescue,6586.287052661501,6586.287052661501,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,70.49181563146924,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_0,emergency,0,1,0.7335914098601112
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,10,1,uav_1,4700.0,235,1.0,conditional_truck_tc,12600.0,630,50.0,0,,-1,E6,delivered,225,235,LB-v1-20260822,50.0,234,7.601075548062951,100.0,ER-HLNS-parallel-rescue,7574.794648674728,7574.794648674728,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,7.601075548062951,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_1,emergency,0,1,0.8868543307242109
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,6,0,None,-1.0,-1,0.0,conditional_truck_tc,14160.0,708,50.0,1,lifeline_zero,240,E6,failed,233,-1,LB-v1-20260822,0.0,239,0.0,100.0,ER-HLNS-parallel-rescue,11991.929167998902,11991.929167998902,0,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,50.0,0.0,LB,108,0,time_critical_lightweight,task_time_critical_lightweight_2,emergency,0,1,0.8622104462015817
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,31,0,None,-1.0,-1,0.0,conditional_truck_tc,13800.0,690,50.0,1,lifeline_zero,239,E6,failed,187,-1,LB-v1-20260822,0.0,222,0.0,100.0,ER-HLNS-parallel-rescue,14817.022911695385,14817.022911695385,0,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,50.0,0.0,LB,108,0,time_critical_lightweight,task_time_critical_lightweight_3,emergency,0,1,0.8776064072695569
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,75,1,truck_0,1500.0,75,1.0,conditional_truck_tc,14400.0,720,50.0,0,,-1,E6,delivered,0,75,LB-v1-20260822,50.0,74,68.85985482631354,100.0,ER-HLNS-parallel-rescue,4754.029733786183,4754.029733786183,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,68.85985482631354,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_4,emergency,0,1,0.9812414865193095
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,60,1,uav_0,5660.0,283,1.0,conditional_truck_tc,15960.0,798,50.0,0,,-1,E6,delivered,223,283,LB-v1-20260822,50.0,282,4.4537816893628115,100.0,ER-HLNS-parallel-rescue,5403.282100579913,5403.282100579913,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,4.4537816893628115,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_5,emergency,0,1,0.7361653400527843
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,71,1,truck_1,1420.0,71,1.0,conditional_truck_tc,15600.0,780,50.0,0,,-1,E6,delivered,0,71,LB-v1-20260822,50.0,70,72.62988715031706,100.0,ER-HLNS-parallel-rescue,3513.9142900961356,3513.9142900961356,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,72.62988715031706,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_6,emergency,0,1,0.8281854223501783
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,152,1,truck_1,4420.0,221,1.0,conditional_truck_tc,16200.0,810,50.0,0,,-1,E6,delivered,71,221,LB-v1-20260822,50.0,222,7.780309517436759,100.0,ER-HLNS-parallel-rescue,7067.058621787813,7067.058621787813,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,7.780309517436759,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_7,emergency,0,1,0.9473833365764368
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,131,1,uav_2,5540.0,277,1.0,conditional_truck_tc,17760.0,888,50.0,0,,-1,E6,delivered,75,277,LB-v1-20260822,50.0,276,1.5375907438343424,100.0,ER-HLNS-parallel-rescue,5522.774919186775,5522.774919186775,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,1.5375907438343424,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_8,emergency,0,1,0.7862908118294443
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,168,1,uav_3,4540.0,227,1.0,conditional_truck_tc,17400.0,870,50.0,0,,-1,E6,delivered,0,227,LB-v1-20260822,50.0,222,14.74504043821729,100.0,ER-HLNS-parallel-rescue,7007.472939544873,7007.472939544873,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,14.74504043821729,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_9,emergency,0,1,0.8110961246662984
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,174,0,None,-1.0,-1,0.0,conditional_truck_tc,18000.0,900,50.0,1,lifeline_zero,258,E6,failed,84,-1,LB-v1-20260822,0.0,257,0.0,100.0,ER-HLNS-parallel-rescue,6550.917811156877,6550.917811156877,0,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,50.0,0.0,LB,108,0,time_critical_lightweight,task_time_critical_lightweight_10,emergency,0,1,0.9060906911985231
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,52,1,truck_2,1040.0,52,1.0,conditional_truck_tc,18600.0,930,50.0,0,,-1,E6,delivered,0,52,LB-v1-20260822,50.0,51,79.63276792594901,100.0,ER-HLNS-parallel-rescue,4254.156063356919,4254.156063356919,1,7e532ee3b4456b7689ed3fe0d83024b0ff20f066b0dd0af8d48950b7b0df61f3,0.0,79.63276792594901,LB,108,1,time_critical_lightweight,task_time_critical_lightweight_11,emergency,0,1,0.8683274098138106
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,35,0,None,-1.0,-1,0.0,conditional_truck_tc,19200.0,960,800.0,1,deadline_exceeded,961,E6,failed,124,-1,LB-v1-20260822,0.0,170,25.235682663606955,100.0,ER-HLNS-parallel-rescue,10438.47474817182,10438.47474817182,0,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,800.0,0.0,LB,109,0,routine_bulk,task_routine_bulk_0,normal,1,0,0.24372892426675105
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,33,1,truck_1,2660.0,133,1.0,conditional_truck_tc,20400.0,1020,800.0,0,,-1,E6,delivered,100,133,LB-v1-20260822,800.0,132,86.44392685882272,100.0,ER-HLNS-parallel-rescue,7520.043271903724,7520.043271903724,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,86.44392685882272,LB,109,1,routine_bulk,task_routine_bulk_1,normal,1,0,0.5054521103748251
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,18,1,truck_3,2080.0,104,1.0,conditional_truck_tc,21600.0,1080,800.0,0,,-1,E6,delivered,82,104,LB-v1-20260822,800.0,99,92.0226283228128,100.0,ER-HLNS-parallel-rescue,5862.2526887266995,5862.2526887266995,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,92.0226283228128,LB,109,1,routine_bulk,task_routine_bulk_2,normal,1,0,0.22819223062131908
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,425,1,truck_0,12620.0,631,1.0,conditional_truck_tc,22800.0,1140,800.0,0,,-1,E6,delivered,206,631,LB-v1-20260822,800.0,630,30.246798618259305,100.0,ER-HLNS-parallel-rescue,9233.836204566593,9233.836204566593,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,30.246798618259305,LB,109,1,routine_bulk,task_routine_bulk_3,normal,1,0,0.5591597629199856
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,164,1,truck_0,8560.0,428,1.0,conditional_truck_tc,24000.0,1200,800.0,0,,-1,E6,delivered,168,428,LB-v1-20260822,800.0,427,55.112601336546724,100.0,ER-HLNS-parallel-rescue,12264.704525287152,12264.704525287152,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,55.112601336546724,LB,109,1,routine_bulk,task_routine_bulk_4,normal,1,0,0.5182976821364798
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,44,0,None,-1.0,-1,0.0,conditional_truck_tc,25200.0,1260,800.0,1,lifeline_zero,1149,E6,failed,124,-1,LB-v1-20260822,0.0,167,0.0,100.0,ER-HLNS-parallel-rescue,3180.3161628672265,3180.3161628672265,0,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,800.0,0.0,LB,109,0,routine_bulk,task_routine_bulk_5,normal,1,0,0.27498948731286477
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,661,0,None,-1.0,-1,0.0,conditional_truck_tc,26400.0,1320,800.0,1,lifeline_zero,1089,E6,failed,428,-1,LB-v1-20260822,0.0,1088,0.0,100.0,ER-HLNS-parallel-rescue,7638.021133490483,7638.021133490483,0,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,800.0,0.0,LB,109,0,routine_bulk,task_routine_bulk_6,normal,1,0,0.35938088605341784
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,197,1,truck_0,10360.0,518,1.0,conditional_truck_tc,27600.0,1380,800.0,0,,-1,E6,delivered,43,518,LB-v1-20260822,800.0,278,51.0997923498091,100.0,ER-HLNS-parallel-rescue,8669.41558612628,8669.41558612628,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,51.0997923498091,LB,109,1,routine_bulk,task_routine_bulk_7,normal,1,0,0.4023390026781324
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,26,1,truck_1,520.0,26,1.0,conditional_truck_tc,12000.0,600,50.0,0,,-1,E6,delivered,0,26,LB-v1-20260822,50.0,25,89.3898943606227,100.0,ER-HLNS-parallel-rescue,1577.2702063913625,1577.2702063913625,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,89.3898943606227,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_0,emergency,0,1,0.9897379983613447
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,66,1,truck_2,1320.0,66,1.0,conditional_truck_tc,12600.0,630,50.0,0,,-1,E6,delivered,0,66,LB-v1-20260822,50.0,65,77.70100156281337,100.0,ER-HLNS-parallel-rescue,5275.816914731613,5275.816914731613,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,77.70100156281337,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_1,emergency,0,1,0.706236225687008
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,63,1,uav_1,4380.0,219,1.0,conditional_truck_tc,14160.0,708,50.0,0,,-1,E6,delivered,156,219,LB-v1-20260822,50.0,218,25.495901200860636,100.0,ER-HLNS-parallel-rescue,7167.574303002123,7167.574303002123,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,25.495901200860636,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_2,emergency,0,1,0.7651739864753156
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,10,1,uav_5,760.0,38,1.0,conditional_truck_tc,13800.0,690,50.0,0,,-1,E6,delivered,33,38,LB-v1-20260822,50.0,42,85.8312478186057,100.0,ER-HLNS-parallel-rescue,4619.729192645459,4619.729192645459,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,85.8312478186057,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_3,emergency,0,1,0.8801124407111246
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,82,1,truck_3,1640.0,82,1.0,conditional_truck_tc,14400.0,720,50.0,0,,-1,E6,delivered,0,82,LB-v1-20260822,50.0,81,69.79698411793996,100.0,ER-HLNS-parallel-rescue,6105.193827786443,6105.193827786443,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,69.79698411793996,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_4,emergency,0,1,0.8306203940527022
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,32,1,truck_2,1960.0,98,1.0,conditional_truck_tc,15000.0,750,50.0,0,,-1,E6,delivered,66,98,LB-v1-20260822,50.0,97,64.83922565643729,100.0,ER-HLNS-parallel-rescue,6540.461456185408,6540.461456185408,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,64.83922565643729,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_5,emergency,0,1,0.7964834075936699
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,36,1,truck_1,1120.0,56,1.0,conditional_truck_tc,15600.0,780,50.0,0,,-1,E6,delivered,26,56,LB-v1-20260822,50.0,61,80.68156064400299,100.0,ER-HLNS-parallel-rescue,3351.9343996195735,3351.9343996195735,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,80.68156064400299,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_6,emergency,0,1,0.7422776363571023
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,49,0,None,-1.0,-1,0.0,conditional_truck_tc,17160.0,858,50.0,1,lifeline_zero,265,E6,failed,122,-1,LB-v1-20260822,0.0,205,0.0,100.0,ER-HLNS-parallel-rescue,13138.274295739013,13138.274295739013,0,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,50.0,0.0,LB,109,0,time_critical_lightweight,task_time_critical_lightweight_7,emergency,0,1,0.9318751313700842
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,24,1,uav_4,2480.0,124,1.0,conditional_truck_tc,16800.0,840,50.0,0,,-1,E6,delivered,100,124,LB-v1-20260822,50.0,123,53.113963078611285,100.0,ER-HLNS-parallel-rescue,11519.668044062157,11519.668044062157,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,53.113963078611285,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_8,emergency,0,1,0.923149714829651
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,111,0,None,-1.0,-1,0.0,conditional_truck_tc,18360.0,918,50.0,1,lifeline_zero,269,E6,failed,62,-1,LB-v1-20260822,0.0,205,0.0,100.0,ER-HLNS-parallel-rescue,11888.945353220079,11888.945353220079,0,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,50.0,0.0,LB,109,0,time_critical_lightweight,task_time_critical_lightweight_9,emergency,0,1,0.9021797238988898
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,24,1,truck_2,2440.0,122,1.0,conditional_truck_tc,18000.0,900,50.0,0,,-1,E6,delivered,98,122,LB-v1-20260822,50.0,121,57.993474207763924,100.0,ER-HLNS-parallel-rescue,7732.639919099127,7732.639919099127,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,57.993474207763924,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_10,emergency,0,1,0.7471077952711116
90171fbe6c43d824744bf74c21cfb67be192844fb30442991e2a129a5952d714,33,1,uav_0,660.0,33,1.0,conditional_truck_tc,18600.0,930,50.0,0,,-1,E6,delivered,0,33,LB-v1-20260822,50.0,32,86.74179630668888,100.0,ER-HLNS-parallel-rescue,3412.6611524252316,3412.6611524252316,1,6a6997fca3571b7a21f743448c2dadada5c04f465490a3e5bbf9bc4a92067dab,0.0,86.74179630668888,LB,109,1,time_critical_lightweight,task_time_critical_lightweight_11,emergency,0,1,0.9989661728188876
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,67,1,truck_3,1340.0,67,1.0,beta_c_0.16,19200.0,960,800.0,0,,-1,E7,delivered,0,67,LB-v1-20260822,800.0,66,92.50381684741134,100.0,C-ALNS-MP,4712.939965300228,4712.939965300228,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,92.50381684741134,LB,100,1,routine_bulk,task_routine_bulk_0,normal,1,0,0.5914487685478238
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,43,1,truck_0,860.0,43,1.0,beta_c_0.16,20400.0,1020,800.0,0,,-1,E7,delivered,0,43,LB-v1-20260822,800.0,42,96.13998850373648,100.0,C-ALNS-MP,2651.3638511663926,2651.3638511663926,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,96.13998850373648,LB,100,1,routine_bulk,task_routine_bulk_1,normal,1,0,0.328770105116882
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,59,0,None,-1.0,-1,0.0,beta_c_0.16,21600.0,1080,800.0,1,lifeline_zero,935,E7,failed,59,-1,LB-v1-20260822,0.0,117,0.0,100.0,C-ALNS-MP,9455.797786582447,9455.797786582447,0,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,800.0,0.0,LB,100,0,routine_bulk,task_routine_bulk_2,normal,1,0,0.5197299581475797
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,162,1,truck_2,4180.0,209,1.0,beta_c_0.16,22800.0,1140,800.0,0,,-1,E7,delivered,47,209,LB-v1-20260822,800.0,208,79.15613398727501,100.0,C-ALNS-MP,7467.100925813267,7467.100925813267,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,79.15613398727501,LB,100,1,routine_bulk,task_routine_bulk_3,normal,1,0,0.363407140663305
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,53,1,truck_1,1060.0,53,1.0,beta_c_0.16,24000.0,1200,800.0,0,,-1,E7,delivered,0,53,LB-v1-20260822,800.0,52,95.32927811874183,100.0,C-ALNS-MP,4256.447388010565,4256.447388010565,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,95.32927811874183,LB,100,1,routine_bulk,task_routine_bulk_4,normal,1,0,0.2526593582373026
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,6,1,truck_3,1540.0,77,1.0,beta_c_0.16,25200.0,1260,800.0,0,,-1,E7,delivered,71,77,LB-v1-20260822,800.0,76,93.94857451029266,100.0,C-ALNS-MP,4838.850094689374,4838.850094689374,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,93.94857451029266,LB,100,1,routine_bulk,task_routine_bulk_5,normal,1,0,0.23296054817545986
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,47,0,None,-1.0,-1,0.0,beta_c_0.16,26400.0,1320,800.0,1,lifeline_zero,1009,E7,failed,71,-1,LB-v1-20260822,0.0,117,0.0,100.0,C-ALNS-MP,11793.267377757751,11793.267377757751,0,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,800.0,0.0,LB,100,0,routine_bulk,task_routine_bulk_6,normal,1,0,0.46244681084905065
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,66,1,truck_2,1320.0,66,1.0,beta_c_0.16,27600.0,1380,800.0,0,,-1,E7,delivered,0,66,LB-v1-20260822,800.0,65,92.64758642208056,100.0,C-ALNS-MP,4587.683945260957,4587.683945260957,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,92.64758642208056,LB,100,1,routine_bulk,task_routine_bulk_7,normal,1,0,0.5338128687931456
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,0,1,uav_3,2080.0,104,1.0,beta_c_0.16,12000.0,600,50.0,0,,-1,E7,delivered,-1,104,LB-v1-20260822,50.0,-1,71.98319151863716,100.0,C-ALNS-MP,4043.5148887186647,4043.5148887186647,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,71.98319151863716,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_0,emergency,0,1,0.8572362469902544
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,0,1,uav_2,860.0,43,1.0,beta_c_0.16,12600.0,630,50.0,0,,-1,E7,delivered,-1,43,LB-v1-20260822,50.0,-1,87.84157970102862,100.0,C-ALNS-MP,3938.2462884286088,3938.2462884286088,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,87.84157970102862,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_1,emergency,0,1,0.7681740887900437
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,63,1,uav_3,2600.0,130,1.0,beta_c_0.16,13200.0,660,50.0,0,,-1,E7,delivered,0,130,LB-v1-20260822,50.0,129,66.67751843869667,100.0,C-ALNS-MP,1841.754606923464,1841.754606923464,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,66.67751843869667,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_2,emergency,0,1,0.8022891552475101
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,83,0,None,-1.0,-1,0.0,beta_c_0.16,14760.0,738,50.0,1,lifeline_zero,329,E7,failed,0,-1,LB-v1-20260822,0.0,82,0.0,100.0,C-ALNS-MP,5652.839795309424,5652.839795309424,0,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,50.0,0.0,LB,100,0,time_critical_lightweight,task_time_critical_lightweight_3,emergency,0,1,0.960215083465178
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,130,1,uav_3,4240.0,212,1.0,beta_c_0.16,14400.0,720,50.0,0,,-1,E7,delivered,0,212,LB-v1-20260822,50.0,189,46.32469873118605,100.0,C-ALNS-MP,5313.398671961474,5313.398671961474,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,46.32469873118605,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_4,emergency,0,1,0.8154167223421255
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,94,0,None,-1.0,-1,0.0,beta_c_0.16,15960.0,798,50.0,1,lifeline_zero,326,E7,failed,0,-1,LB-v1-20260822,0.0,93,0.0,100.0,C-ALNS-MP,12029.47975909369,12029.47975909369,0,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,50.0,0.0,LB,100,0,time_critical_lightweight,task_time_critical_lightweight_5,emergency,0,1,0.9867416871112791
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,111,1,uav_3,2220.0,111,1.0,beta_c_0.16,15600.0,780,50.0,0,,-1,E7,delivered,0,111,LB-v1-20260822,50.0,110,70.0514886817519,100.0,C-ALNS-MP,2945.1941967981666,2945.1941967981666,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,70.0514886817519,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_6,emergency,0,1,0.8746488677361269
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,118,0,None,-1.0,-1,0.0,beta_c_0.16,17160.0,858,50.0,1,lifeline_zero,367,E7,failed,0,-1,LB-v1-20260822,0.0,117,0.0,100.0,C-ALNS-MP,8166.972222335975,8166.972222335975,0,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,50.0,0.0,LB,100,0,time_critical_lightweight,task_time_critical_lightweight_7,emergency,0,1,0.7446621799769354
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,0,1,uav_0,940.0,47,1.0,beta_c_0.16,16800.0,840,50.0,0,,-1,E7,delivered,-1,47,LB-v1-20260822,50.0,-1,86.78131993387042,100.0,C-ALNS-MP,2311.2789292757247,2311.2789292757247,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,86.78131993387042,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_8,emergency,0,1,0.8689502560984448
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,191,1,uav_4,5240.0,262,1.0,beta_c_0.16,17400.0,870,50.0,0,,-1,E7,delivered,47,262,LB-v1-20260822,50.0,261,36.907126074807685,100.0,C-ALNS-MP,6760.559725492877,6760.559725492877,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,36.907126074807685,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_9,emergency,0,1,0.7554846985257647
f42d94b7a35f9f5e14c04ed4146758b88c85995349f206e13dfbc0af426c6024,11,1,uav_3,1880.0,94,1.0,beta_c_0.16,18000.0,900,50.0,0,,-1,E7,delivered,83,94,LB-v1-20260822,50.0,93,76.67434367390487,100.0,C-ALNS-MP,3952.8289116955493,3952.8289116955493,1,d80c6a54bcfb004a918578a15b4ad8e982b831d9d4095b98df40490a154e2127,0.0,76.67434367390487,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_10,emergency,0,1,0.7210061967003056
