family,condition,scenario,method,seed,overall_completion_rate,routine_bulk_completion_rate,time_critical_lightweight_completion_rate,pwct_seconds,runtime_seconds,terminal_battery_rescue,runtime_crash_count,uav_drop_count,crash_count,physical_v2_uav_drop_count,physical_v2_forced_landing_count,physical_v2_uav_drop_runtime_count,UAV_DROP,FORCED_LANDING,MISSION_ABORT,ENERGY_EXHAUSTION,RECOVERY_FAILURE,uav_airborne_safety_abort_count,hard_constraint_violation_count,hard_failure_component_sum_not_unique,hard_failure_any
E1,island_on,LB,ER-HLNS-parallel-rescue,101,0.7,0.75,0.6666666666666666,11425.327810885983,141.9975631,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E1,island_on,LB,ER-HLNS-parallel-rescue,102,0.7,0.375,0.9166666666666666,8470.923196253396,138.75927399999998,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E1,island_on,LB,ER-HLNS-parallel-rescue,103,0.8,1.0,0.6666666666666666,9043.599988341182,141.8248382,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E1,island_on,LB,ER-HLNS-parallel-rescue,104,0.6,0.625,0.5833333333333334,13263.391814804623,161.36867840000002,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E1,island_on,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,143.06109529999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E1,island_on,LB,ER-HLNS-parallel-rescue,106,0.8,0.625,0.9166666666666666,7016.596721556572,128.8751175,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E1,island_on,LB,ER-HLNS-parallel-rescue,107,0.95,0.875,1.0,2479.144776359102,139.11554920000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E1,island_on,LB,ER-HLNS-parallel-rescue,108,0.65,0.625,0.6666666666666666,11710.635184226545,126.2168203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E1,island_on,LB,ER-HLNS-parallel-rescue,109,0.75,0.625,0.8333333333333334,7785.58642826552,132.51207060000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,100,0.85,0.75,0.9166666666666666,6237.740001369447,102.87129759999992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,101,0.7,0.75,0.6666666666666666,11425.327810885983,141.8592053000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,102,0.7,0.375,0.9166666666666666,8470.923196253396,141.53863250000006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,103,0.75,0.875,0.6666666666666666,9600.147150250068,139.6489128999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,104,0.55,0.5,0.5833333333333334,13750.138740543622,189.7816029999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,174.62595750000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,106,0.8,0.625,0.9166666666666666,7016.596721556572,154.9645764999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,107,0.95,0.875,1.0,2481.496686871999,185.25796650000007,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,108,0.65,0.625,0.6666666666666666,11710.635184226545,222.0199458,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_0.8,LB,ER-HLNS-parallel-rescue,109,0.75,0.625,0.8333333333333334,8327.817826965258,211.50187269999992,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,100,0.85,0.75,0.9166666666666666,6237.740001369447,144.3757783000001,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,101,0.65,0.75,0.5833333333333334,13088.79944421242,155.4993786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,102,0.6,0.375,0.75,11838.323025837368,191.9688618999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,103,0.8,1.0,0.6666666666666666,9054.586894420898,192.2566677,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,104,0.6,0.5,0.6666666666666666,12468.791515818531,189.6093392,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,171.62009890000013,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,106,0.8,0.625,0.9166666666666666,7016.596721556572,160.2115655,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,107,0.95,0.875,1.0,2481.6319818239385,164.1544831000001,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,108,0.65,0.625,0.6666666666666666,11710.635184226545,134.20197540000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,energy_1.2,LB,ER-HLNS-parallel-rescue,109,0.7,0.625,0.75,9568.863779492314,137.97892610000008,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,100,0.95,0.875,1.0,2915.760526545242,169.06353689999992,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,101,0.75,0.75,0.75,10180.908322544909,165.58125889999997,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,102,0.9,0.75,1.0,3821.993897075119,170.86144190000005,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,103,0.8,0.625,0.9166666666666666,6554.801788400289,182.6606448,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,104,0.9,0.75,1.0,4605.4709446797,203.2867528,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,105,0.75,0.5,0.9166666666666666,7648.458730447694,191.7267796000001,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,106,0.8,0.875,0.75,8187.362034376996,401.0250295999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,107,0.9,0.75,1.0,3954.243742171071,436.1425157000001,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,108,0.45,0.25,0.5833333333333334,16116.188513487545,439.1901654999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_0.8,LB,ER-HLNS-parallel-rescue,109,0.85,0.75,0.9166666666666666,5131.775595826288,420.4289547000003,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,100,0.65,0.5,0.75,11282.734018461992,363.1822792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,101,0.35,0.125,0.5,17653.669217951763,356.2533042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,102,0.95,0.875,1.0,3751.3134401074817,254.2423560000002,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,103,0.65,0.75,0.5833333333333334,11861.490502773127,153.19086349999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,104,0.8,0.875,0.75,8852.224176015872,209.35557670000023,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,105,0.9,0.75,1.0,4725.975586615719,246.6794365000001,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,106,0.75,0.75,0.75,9735.823151716786,176.39463909999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,107,0.75,0.625,0.8333333333333334,7267.799114946671,183.8638181000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,108,0.8,0.625,0.9166666666666666,7739.673550301823,183.1156375999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E2,wind_1.2,LB,ER-HLNS-parallel-rescue,109,0.65,0.625,0.6666666666666666,11219.339605495488,162.2225466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,100,0.85,0.75,0.9166666666666666,6237.740001369447,69.0398680000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,101,0.7,0.75,0.6666666666666666,11425.327810885983,93.09404630000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,102,0.7,0.375,0.9166666666666666,8470.923196253396,90.7604483,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,103,0.8,1.0,0.6666666666666666,9043.599988341182,93.0400341999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,104,0.6,0.625,0.5833333333333334,13263.391814804623,104.35160420000012,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,93.27098699999988,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,106,0.8,0.625,0.9166666666666666,7016.596721556572,84.82935279999992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,107,0.95,0.875,1.0,2479.144776359102,86.15765459999966,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,108,0.65,0.625,0.6666666666666666,11710.635184226545,79.6591042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_1000,LB,ER-HLNS-parallel-rescue,109,0.7,0.375,0.9166666666666666,7772.802124081674,77.32675269999982,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,100,0.85,0.75,0.9166666666666666,6237.740001369447,157.18778969999994,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,101,0.7,0.75,0.6666666666666666,11425.327810885983,165.6605196999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,102,0.7,0.375,0.9166666666666666,8470.923196253396,147.76686070000005,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,103,0.8,1.0,0.6666666666666666,9043.599988341182,134.07802139999967,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,104,0.6,0.625,0.5833333333333334,13263.391814804623,143.8563554999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,94.749734,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,106,0.8,0.625,0.9166666666666666,7016.596721556572,86.87140550000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,107,0.95,0.875,1.0,2479.144776359102,92.55573159999994,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,108,0.65,0.625,0.6666666666666666,11710.635184226545,85.73498489999974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,radius_600,LB,ER-HLNS-parallel-rescue,109,0.75,0.625,0.8333333333333334,7785.58642826552,88.35611530000006,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,100,0.85,0.75,0.9166666666666666,6237.740001369447,133.18566889999963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,101,0.7,0.75,0.6666666666666666,11425.327810885983,180.6245202,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,102,0.7,0.375,0.9166666666666666,8470.923196253396,179.18333729999995,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,103,0.8,1.0,0.6666666666666666,9043.599988341182,203.4120160999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,104,0.55,0.5,0.5833333333333334,14023.623950897429,286.0390189000004,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,254.53060929999992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,106,0.8,0.625,0.9166666666666666,7121.586708312575,269.5155218,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,107,0.95,0.875,1.0,2479.144776359102,275.0183244,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,108,0.65,0.625,0.6666666666666666,11710.635184226545,252.98797130000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_20,LB,ER-HLNS-parallel-rescue,109,0.75,0.625,0.8333333333333334,7785.58642826552,248.8303549999996,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,100,0.85,0.75,0.9166666666666666,6237.740001369447,161.38576539999983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,101,0.7,0.75,0.6666666666666666,11425.327810885983,202.74543889999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,102,0.7,0.375,0.9166666666666666,8470.923196253396,196.47192240000004,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,103,0.8,1.0,0.6666666666666666,9043.599988341182,189.2147243999998,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,104,0.6,0.625,0.5833333333333334,13427.285586886464,197.2443481,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,184.42204070000025,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,106,0.8,0.625,0.9166666666666666,7016.596721556572,166.61392810000007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,107,0.95,0.875,1.0,2479.144776359102,177.7150840999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,108,0.65,0.625,0.6666666666666666,11710.635184226545,164.23465979999992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,reserve_40,LB,ER-HLNS-parallel-rescue,109,0.75,0.625,0.8333333333333334,7785.58642826552,169.9412339999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,100,0.85,0.75,0.9166666666666666,6225.222242380882,125.71987279999983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,101,0.65,0.75,0.5833333333333334,12786.257640328418,182.2362876999996,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,102,0.7,0.375,0.9166666666666666,8455.708765966792,179.9703612000003,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,103,0.8,1.0,0.6666666666666666,9043.599988341182,180.69208119999985,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,104,0.55,0.5,0.5833333333333334,14028.0948379748,206.13345990000016,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,184.99737069999992,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,106,0.8,0.625,0.9166666666666666,7016.596721556572,166.5827675999999,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,107,0.9,0.75,1.0,3271.5663359048217,185.0330783999998,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,108,0.6,0.625,0.5833333333333334,13249.286754339251,163.37647430000015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_12,LB,ER-HLNS-parallel-rescue,109,0.75,0.625,0.8333333333333334,7785.58642826552,167.44723499999964,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,100,0.85,0.75,0.9166666666666666,6237.740001369447,134.25497810000024,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,101,0.7,0.75,0.6666666666666666,11425.327810885983,179.59959670000035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,102,0.7,0.375,0.9166666666666666,8470.923196253396,177.69635899999955,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,103,0.8,1.0,0.6666666666666666,9043.599988341182,180.57532800000035,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,104,0.6,0.625,0.5833333333333334,13263.391814804623,200.85615489999964,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,105,0.8,0.625,0.9166666666666666,7052.87753356981,181.52232830000003,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,106,0.85,0.75,0.9166666666666666,6247.21429393821,189.92281550000007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,107,0.95,0.875,1.0,2479.144776359102,187.6304452000004,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,108,0.65,0.625,0.6666666666666666,11710.635184226545,173.82477880000033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
E3,stalled_24,LB,ER-HLNS-parallel-rescue,109,0.75,0.625,0.8333333333333334,7785.58642826552,184.75641719999976,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
