algorithm_config_hash,assigned_count,completed,completed_by_agent,completed_seconds,completed_step,completion_quality,condition,deadline_seconds,deadline_step,demand_kg,failed,failed_reason,failed_step,family,final_status,first_assigned_step,first_service_step,formal_lb_id,fulfilled_mass_kg,last_assigned_step,lifeline_final,lifeline_init,method,nearest_truck_distance_start,nearest_uav_or_truck_distance_start,on_time,public_environment_hash,remaining_demand_kg,remaining_lifeline_at_service,scenario,seed,service_start_count,task_class,task_id,task_kind,truck_reachable,uav_eventual_serviceable,urgency_score
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,142,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,13200.0,660,50.0,1,lifeline_zero,290,E5,failed,0,-1,LB-v1-20260822,0.0,261,0.0,100.0,C-ALNS-MP,8636.287551441419,8636.287551441419,0,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,50.0,0.0,LB,101,0,time_critical_lightweight,task_time_critical_lightweight_2,emergency,0,1,0.7276929418213184
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,241,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,14760.0,738,50.0,1,lifeline_zero,288,E5,failed,0,-1,LB-v1-20260822,0.0,287,0.0,100.0,C-ALNS-MP,10171.88886835233,10171.88886835233,0,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,50.0,0.0,LB,101,0,time_critical_lightweight,task_time_critical_lightweight_3,emergency,0,1,0.7687067091449796
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,98,1,uav_3,1960.0,98,1.0,equal_objective_evaluation_budget_seed_matched,14400.0,720,50.0,0,,-1,E5,delivered,0,98,LB-v1-20260822,50.0,97,63.9046699564767,100.0,C-ALNS-MP,8972.910969096309,8972.910969096309,1,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,0.0,63.9046699564767,LB,101,1,time_critical_lightweight,task_time_critical_lightweight_4,emergency,0,1,0.7273830460494194
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,215,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,15960.0,798,50.0,1,lifeline_zero,236,E5,failed,0,-1,LB-v1-20260822,0.0,214,0.0,100.0,C-ALNS-MP,14148.754445771634,14148.754445771634,0,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,50.0,0.0,LB,101,0,time_critical_lightweight,task_time_critical_lightweight_5,emergency,0,1,0.909737917292143
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,253,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,15600.0,780,50.0,1,lifeline_zero,253,E5,failed,0,-1,LB-v1-20260822,0.0,252,0.0,100.0,C-ALNS-MP,2913.7706040409153,2913.7706040409153,0,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,50.0,0.0,LB,101,0,time_critical_lightweight,task_time_critical_lightweight_6,emergency,0,1,0.8705161474912566
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,192,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,16200.0,810,50.0,1,lifeline_zero,239,E5,failed,0,-1,LB-v1-20260822,0.0,191,0.0,100.0,C-ALNS-MP,8419.216536800033,8419.216536800033,0,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,50.0,0.0,LB,101,0,time_critical_lightweight,task_time_critical_lightweight_7,emergency,0,1,0.989879628037199
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,84,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,16800.0,840,50.0,1,lifeline_zero,257,E5,failed,72,-1,LB-v1-20260822,0.0,155,0.0,100.0,C-ALNS-MP,9649.370387536506,9649.370387536506,0,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,50.0,0.0,LB,101,0,time_critical_lightweight,task_time_critical_lightweight_8,emergency,0,1,0.9323581933558626
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,136,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,17400.0,870,50.0,1,lifeline_zero,244,E5,failed,108,-1,LB-v1-20260822,0.0,243,0.0,100.0,C-ALNS-MP,2591.7846470285945,2591.7846470285945,0,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,50.0,0.0,LB,101,0,time_critical_lightweight,task_time_critical_lightweight_9,emergency,0,1,0.8933819856045042
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,0,1,uav_1,1240.0,62,1.0,equal_objective_evaluation_budget_seed_matched,18000.0,900,50.0,0,,-1,E5,delivered,-1,62,LB-v1-20260822,50.0,-1,78.84215360206271,100.0,C-ALNS-MP,5472.170625762758,5472.170625762758,1,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,0.0,78.84215360206271,LB,101,1,time_critical_lightweight,task_time_critical_lightweight_10,emergency,0,1,0.7142148384795817
41a9fb151809dc5feb31bc4f4b243e710e117d36bba4ed6cc8ea87820125bdce,24,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,18600.0,930,50.0,1,lifeline_zero,262,E5,failed,168,-1,LB-v1-20260822,0.0,214,0.0,100.0,C-ALNS-MP,1506.2906048252266,1506.2906048252266,0,2a5a6bb7823ec182f44e3844532db419e6239e6f2791ab4e2c85a1e62616bdef,50.0,0.0,LB,101,0,time_critical_lightweight,task_time_critical_lightweight_11,emergency,0,1,0.7467335094406772
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,244,1,truck_0,5840.0,292,1.0,equal_objective_evaluation_budget_seed_matched,19200.0,960,800.0,0,,-1,E5,delivered,36,292,LB-v1-20260822,800.0,291,73.64223613000864,100.0,C-ALNS-MP,10728.26032891467,10728.26032891467,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,73.64223613000864,LB,103,1,routine_bulk,task_routine_bulk_0,normal,1,0,0.34842619173408906
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,36,1,truck_2,800.0,40,1.0,equal_objective_evaluation_budget_seed_matched,20400.0,1020,800.0,0,,-1,E5,delivered,0,40,LB-v1-20260822,800.0,35,96.32643607358843,100.0,C-ALNS-MP,2909.773055537859,2909.773055537859,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,96.32643607358843,LB,103,1,routine_bulk,task_routine_bulk_1,normal,1,0,0.36263112143461484
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,36,1,truck_3,1520.0,76,1.0,equal_objective_evaluation_budget_seed_matched,21600.0,1080,800.0,0,,-1,E5,delivered,36,76,LB-v1-20260822,800.0,71,94.06179230166924,100.0,C-ALNS-MP,5891.031930588738,5891.031930588738,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,94.06179230166924,LB,103,1,routine_bulk,task_routine_bulk_2,normal,1,0,0.22860762501670875
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,103,1,truck_0,2060.0,103,1.0,equal_objective_evaluation_budget_seed_matched,22800.0,1140,800.0,0,,-1,E5,delivered,0,103,LB-v1-20260822,800.0,102,91.83194032629423,100.0,C-ALNS-MP,3679.4188095004256,3679.4188095004256,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,91.83194032629423,LB,103,1,routine_bulk,task_routine_bulk_3,normal,1,0,0.20341849503107082
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,21,1,truck_0,420.0,21,1.0,equal_objective_evaluation_budget_seed_matched,24000.0,1200,800.0,0,,-1,E5,delivered,0,21,LB-v1-20260822,800.0,20,98.05617214438035,100.0,C-ALNS-MP,1222.77839559386,1222.77839559386,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,98.05617214438035,LB,103,1,routine_bulk,task_routine_bulk_4,normal,1,0,0.3319591618543233
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,269,1,truck_1,7060.0,353,1.0,equal_objective_evaluation_budget_seed_matched,25200.0,1260,800.0,0,,-1,E5,delivered,72,353,LB-v1-20260822,800.0,352,65.5815673933029,100.0,C-ALNS-MP,12369.193535155884,12369.193535155884,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,65.5815673933029,LB,103,1,routine_bulk,task_routine_bulk_5,normal,1,0,0.3837354804247379
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,34,1,truck_1,680.0,34,1.0,equal_objective_evaluation_budget_seed_matched,26400.0,1320,800.0,0,,-1,E5,delivered,0,34,LB-v1-20260822,800.0,33,97.04500742049703,100.0,C-ALNS-MP,2190.503861145282,2190.503861145282,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,97.04500742049703,LB,103,1,routine_bulk,task_routine_bulk_6,normal,1,0,0.29667557872401773
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,84,1,truck_1,2180.0,109,1.0,equal_objective_evaluation_budget_seed_matched,27600.0,1380,800.0,0,,-1,E5,delivered,24,109,LB-v1-20260822,800.0,107,89.07362225421696,100.0,C-ALNS-MP,3849.1587366044114,3849.1587366044114,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,89.07362225421696,LB,103,1,routine_bulk,task_routine_bulk_7,normal,1,0,0.46822780016891247
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,0,1,uav_2,2020.0,101,1.0,equal_objective_evaluation_budget_seed_matched,12000.0,600,50.0,0,,-1,E5,delivered,-1,101,LB-v1-20260822,50.0,-1,54.40505796746514,100.0,C-ALNS-MP,3549.9180582011645,3549.9180582011645,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,54.40505796746514,LB,103,1,time_critical_lightweight,task_time_critical_lightweight_0,emergency,0,1,0.9539752519885072
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,0,1,uav_1,2300.0,115,1.0,equal_objective_evaluation_budget_seed_matched,12600.0,630,50.0,0,,-1,E5,delivered,-1,115,LB-v1-20260822,50.0,-1,52.56595056483601,100.0,C-ALNS-MP,3853.766998414422,3853.766998414422,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,52.56595056483601,LB,103,1,time_critical_lightweight,task_time_critical_lightweight_1,emergency,0,1,0.9948079019505545
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,135,1,uav_1,2940.0,147,1.0,equal_objective_evaluation_budget_seed_matched,13200.0,660,50.0,0,,-1,E5,delivered,0,147,LB-v1-20260822,50.0,146,50.44910506714699,100.0,C-ALNS-MP,4718.076354042247,4718.076354042247,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,50.44910506714699,LB,103,1,time_critical_lightweight,task_time_critical_lightweight_2,emergency,0,1,0.7377905179466021
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,110,1,uav_3,2200.0,110,1.0,equal_objective_evaluation_budget_seed_matched,13800.0,690,50.0,0,,-1,E5,delivered,0,110,LB-v1-20260822,50.0,109,53.49388991872566,100.0,C-ALNS-MP,4622.917826000115,4622.917826000115,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,53.49388991872566,LB,103,1,time_critical_lightweight,task_time_critical_lightweight_3,emergency,0,1,0.993001467773675
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,156,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,14400.0,720,50.0,1,lifeline_zero,238,E5,failed,0,-1,LB-v1-20260822,0.0,201,0.0,100.0,C-ALNS-MP,7874.47009238337,7874.47009238337,0,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,50.0,0.0,LB,103,0,time_critical_lightweight,task_time_critical_lightweight_4,emergency,0,1,0.8793174987113003
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,202,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,15960.0,798,50.0,1,lifeline_zero,266,E5,failed,0,-1,LB-v1-20260822,0.0,237,0.0,100.0,C-ALNS-MP,15631.763761674247,15631.763761674247,0,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,50.0,0.0,LB,103,0,time_critical_lightweight,task_time_critical_lightweight_5,emergency,0,1,0.7453071219044164
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,238,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,16560.0,828,50.0,1,lifeline_zero,262,E5,failed,0,-1,LB-v1-20260822,0.0,249,0.0,100.0,C-ALNS-MP,8424.160448484647,8424.160448484647,0,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,50.0,0.0,LB,103,0,time_critical_lightweight,task_time_critical_lightweight_6,emergency,0,1,0.9405001457932693
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,144,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,17160.0,858,50.0,1,lifeline_zero,244,E5,failed,0,-1,LB-v1-20260822,0.0,143,0.0,100.0,C-ALNS-MP,8257.460786599386,8257.460786599386,0,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,50.0,0.0,LB,103,0,time_critical_lightweight,task_time_critical_lightweight_7,emergency,0,1,0.9967292359223714
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,0,1,uav_2,600.0,30,1.0,equal_objective_evaluation_budget_seed_matched,16800.0,840,50.0,0,,-1,E5,delivered,-1,30,LB-v1-20260822,50.0,-1,87.59694586091562,100.0,C-ALNS-MP,2438.790356782932,2438.790356782932,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,87.59694586091562,LB,103,1,time_critical_lightweight,task_time_critical_lightweight_8,emergency,0,1,0.956249863078559
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,59,1,uav_0,3340.0,167,1.0,equal_objective_evaluation_budget_seed_matched,17400.0,870,50.0,0,,-1,E5,delivered,108,167,LB-v1-20260822,50.0,166,25.453839255778803,100.0,C-ALNS-MP,5229.962687587301,5229.962687587301,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,25.453839255778803,LB,103,1,time_critical_lightweight,task_time_critical_lightweight_9,emergency,0,1,0.99615912292639
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,22,1,uav_3,3560.0,178,1.0,equal_objective_evaluation_budget_seed_matched,18000.0,900,50.0,0,,-1,E5,delivered,156,178,LB-v1-20260822,50.0,177,38.47006221913323,100.0,C-ALNS-MP,4101.291462269308,4101.291462269308,1,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,0.0,38.47006221913323,LB,103,1,time_critical_lightweight,task_time_critical_lightweight_10,emergency,0,1,0.7679542876123209
d5bc065260648006cbe8e68287278c564739732db79cad0987488825d5ac0be4,24,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,18600.0,930,50.0,1,lifeline_zero,250,E5,failed,108,-1,LB-v1-20260822,0.0,143,0.0,100.0,C-ALNS-MP,9892.748184234893,9892.748184234893,0,63e92bcf060179d244f3cac024c7b4b990d7c22dc73c78adcec9a12cb48849ec,50.0,0.0,LB,103,0,time_critical_lightweight,task_time_critical_lightweight_11,emergency,0,1,0.8558745641192899
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,67,1,truck_3,1340.0,67,1.0,equal_objective_evaluation_budget_seed_matched,19200.0,960,800.0,0,,-1,E5,delivered,0,67,LB-v1-20260822,800.0,66,92.50381684741134,100.0,C-ALNS-MP,4712.939965300228,4712.939965300228,1,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,0.0,92.50381684741134,LB,100,1,routine_bulk,task_routine_bulk_0,normal,1,0,0.5914487685478238
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,43,1,truck_0,860.0,43,1.0,equal_objective_evaluation_budget_seed_matched,20400.0,1020,800.0,0,,-1,E5,delivered,0,43,LB-v1-20260822,800.0,42,96.13998850373648,100.0,C-ALNS-MP,2651.3638511663926,2651.3638511663926,1,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,0.0,96.13998850373648,LB,100,1,routine_bulk,task_routine_bulk_1,normal,1,0,0.328770105116882
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,59,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,21600.0,1080,800.0,1,lifeline_zero,935,E5,failed,59,-1,LB-v1-20260822,0.0,117,0.0,100.0,C-ALNS-MP,9455.797786582447,9455.797786582447,0,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,800.0,0.0,LB,100,0,routine_bulk,task_routine_bulk_2,normal,1,0,0.5197299581475797
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,162,1,truck_2,4180.0,209,1.0,equal_objective_evaluation_budget_seed_matched,22800.0,1140,800.0,0,,-1,E5,delivered,47,209,LB-v1-20260822,800.0,208,79.15613398727501,100.0,C-ALNS-MP,7467.100925813267,7467.100925813267,1,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,0.0,79.15613398727501,LB,100,1,routine_bulk,task_routine_bulk_3,normal,1,0,0.363407140663305
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,53,1,truck_1,1060.0,53,1.0,equal_objective_evaluation_budget_seed_matched,24000.0,1200,800.0,0,,-1,E5,delivered,0,53,LB-v1-20260822,800.0,52,95.32927811874183,100.0,C-ALNS-MP,4256.447388010565,4256.447388010565,1,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,0.0,95.32927811874183,LB,100,1,routine_bulk,task_routine_bulk_4,normal,1,0,0.2526593582373026
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,6,1,truck_3,1540.0,77,1.0,equal_objective_evaluation_budget_seed_matched,25200.0,1260,800.0,0,,-1,E5,delivered,71,77,LB-v1-20260822,800.0,76,93.94857451029266,100.0,C-ALNS-MP,4838.850094689374,4838.850094689374,1,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,0.0,93.94857451029266,LB,100,1,routine_bulk,task_routine_bulk_5,normal,1,0,0.23296054817545986
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,47,0,None,-1.0,-1,0.0,equal_objective_evaluation_budget_seed_matched,26400.0,1320,800.0,1,lifeline_zero,1009,E5,failed,71,-1,LB-v1-20260822,0.0,117,0.0,100.0,C-ALNS-MP,11793.267377757751,11793.267377757751,0,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,800.0,0.0,LB,100,0,routine_bulk,task_routine_bulk_6,normal,1,0,0.46244681084905065
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,66,1,truck_2,1320.0,66,1.0,equal_objective_evaluation_budget_seed_matched,27600.0,1380,800.0,0,,-1,E5,delivered,0,66,LB-v1-20260822,800.0,65,92.64758642208056,100.0,C-ALNS-MP,4587.683945260957,4587.683945260957,1,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,0.0,92.64758642208056,LB,100,1,routine_bulk,task_routine_bulk_7,normal,1,0,0.5338128687931456
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,0,1,uav_3,2080.0,104,1.0,equal_objective_evaluation_budget_seed_matched,12000.0,600,50.0,0,,-1,E5,delivered,-1,104,LB-v1-20260822,50.0,-1,61.476888338126194,100.0,C-ALNS-MP,4043.5148887186647,4043.5148887186647,1,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,0.0,61.476888338126194,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_0,emergency,0,1,0.8572362469902544
4b81d0d61bf5c9012d26c8e61ab71cc8b4342f05c86bfd3dcd8aa5bba5f85b92,0,1,uav_2,860.0,43,1.0,equal_objective_evaluation_budget_seed_matched,12600.0,630,50.0,0,,-1,E5,delivered,-1,43,LB-v1-20260822,50.0,-1,83.2821720889144,100.0,C-ALNS-MP,3938.2462884286088,3938.2462884286088,1,16843334a0974404f1c02bc2ae8ae627f60ccc0e5280a3eceff2741982ce7a9f,0.0,83.2821720889144,LB,100,1,time_critical_lightweight,task_time_critical_lightweight_1,emergency,0,1,0.7681740887900437
